angle	VV	VH	HV	HH
24.3	-45.11905365918923	-83.95808162538928	-83.95007304107295	-44.99306206430502
24.4	-44.9491275488122	-84.40987053541379	-84.39655953858649	-44.93062346949009
24.5	-42.76436917235715	-84.93324335039341	-84.91346050752618	-42.79011954216291
24.6	-40.74039229779224	-85.50405349646289	-85.47768728557901	-40.75383926664731
24.7	-39.63495694368496	-86.05457071904158	-86.02284080049048	-39.62638949160489
24.8	-39.54005005165939	-86.51295984940624	-86.47857258678792	-39.50697466901293
24.9	-40.52984499210267	-86.80416599979422	-86.77071624148071	-40.46774119235802
25	-42.8594246483026	-86.9255629810628	-86.8964774125547	-42.75241769685016
25.1	-47.21724598270507	-86.93518139510172	-86.91249396659785	-47.01057422171483
25.2	-53.75141424747298	-86.86931964138844	-86.85331893124585	-53.38077903303351
25.3	-50.11268642214706	-86.73917125958152	-86.72817199962549	-50.15589020360671
25.4	-45.79794103745765	-86.5310271447259	-86.5221306382164	-45.84918808537847
25.5	-43.91930783691055	-86.23406096003845	-86.22419979574518	-43.94392049023983
25.6	-43.58345001936657	-85.84107943136276	-85.82828692099457	-43.57980966309984
25.7	-44.38154281064001	-85.34305629862371	-85.32724305028853	-44.34295444202554
25.8	-45.93975641602584	-84.76237892396428	-84.74516594783579	-45.85649776287481
25.9	-47.42889464090993	-84.09963751276779	-84.08315474779882	-47.31643326091707
26	-47.8069343457442	-83.39327448323121	-83.37936542797749	-47.73210693529364
26.1	-47.51057897235563	-82.66723405956381	-82.65640566142814	-47.50256256173265
26.2	-47.78497909504409	-81.95099718167015	-81.94262486872005	-47.82948381421133
26.3	-49.48332480561785	-81.28479651041306	-81.27776736623395	-49.57101186133642
26.4	-53.7128493379707	-80.69552943117601	-80.68834265381012	-53.83546125467019
26.5	-60.0007471146392	-80.18220879520993	-80.17343164888413	-59.79046268975096
26.6	-52.62334746011381	-79.74662800116988	-79.73519944205995	-52.51073383977626
26.7	-47.64950505098716	-79.39826768366632	-79.3841261653621	-47.63186450170994
26.8	-45.04642810164194	-79.16038149224691	-79.14384739514279	-45.06985763987744
26.9	-43.83746744599204	-79.05351996859156	-79.03526915328705	-43.88680535281512
27	-43.68668019846938	-79.09477978765149	-79.07565432015923	-43.75749989841546
27.1	-44.52926009399832	-79.29995779365535	-79.2804935353011	-44.62350126683937
27.2	-46.52047020902823	-79.65923090599519	-79.63967116357986	-46.64407992202072
27.3	-50.11458574480586	-80.20303563170104	-80.18304301349468	-50.25821465600881
27.4	-54.7757292651371	-80.96407665134267	-80.94291528132382	-54.61581353105401
